RESULT_COUNT: 9997,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
VJET,VJET:UN,BBG005915XT7,2018-03-12,3.85,4.17,3.85,4.07,72630.0,0.0,1.0,3.85,4.17,3.85,4.07,72630.0
VKI,VKI:UN,BBG000BKYYQ2,2018-03-12,10.81,10.83,10.78,10.83,18728.0,0.0,1.0,10.81,10.83,10.78,10.83,18728.0
VKQ,VKQ:UN,BBG000BG4V53,2018-03-12,11.72,11.76,11.69,11.76,95552.0,0.0,1.0,11.72,11.76,11.69,11.76,95552.0
VKTX,VKTX:UW,BBG006RB1XX2,2018-03-12,5.74,6.2,5.6,6.05,1391417.0,0.0,1.0,5.74,6.2,5.6,6.05,1391417.0
VLGEA,VLGEA:UW,BBG000BWGTL2,2018-03-12,24.68,24.8,24.5,24.79,22031.0,0.0,1.0,24.68,24.8,24.5,24.79,22031.0
VLO,VLO:UN,BBG000BBGKP3,2018-03-12,94.01,94.48,92.53,92.69,3005815.0,0.0,1.0,94.01,94.48,92.53,92.69,3005815.0
VLP,VLP:UN,BBG0059H9R02,2018-03-12,38.27,38.809,38.05,38.52,73248.0,0.0,1.0,38.27,38.809,38.05,38.52,73248.0
VLRS,VLRS:UN,BBG004NZ9HW6,2018-03-12,8.03,8.31,7.97,8.26,872811.0,0.0,1.0,8.03,8.31,7.97,8.26,872811.0
VLT,VLT:UN,BBG000BBHNN8,2018-03-12,14.14,14.14,14.03,14.04,11494.0,0.0,1.0,14.14,14.14,14.03,14.04,11494.0
VLU,VLU:UN,BBG003HBVSH6,2018-03-12,105.15,105.15,105.15,105.15,167.0,0.0,1.0,105.15,105.15,105.15,105.15,167.0
VLUE,VLUE:UN,BBG004FPWG71,2018-03-12,86.41,86.5,86.01,86.45,820958.0,0.0,1.0,86.41,86.5,86.01,86.45,820958.0
VLY,VLY:UN,BBG000D4YWK6,2018-03-12,13.31,13.375,13.225,13.28,2863541.0,0.0,1.0,13.31,13.375,13.225,13.28,2863541.0
VLY$A,VLY$A:UN,,2018-03-12,27.67,27.755,27.56,27.68,5776.0,0.0,1.0,27.67,27.755,27.56,27.68,5776.0
VLY.W,VLY.W:UN,,2018-03-12,0.1549,0.155,0.1549,0.1549,5598.0,0.0,1.0,0.1549,0.155,0.1549,0.1549,5598.0
VMBS,VMBS:UW,BBG000PX12S3,2018-03-12,51.39,51.44,51.35,51.4,265844.0,0.0,1.0,51.39,51.44,51.35,51.4,265844.0
VMC,VMC:UN,BBG000BWH016,2018-03-12,121.59,121.68,120.08,120.99,739756.0,0.0,1.0,121.59,121.68,120.08,120.99,739756.0
VMI,VMI:UN,BBG000BWBBX3,2018-03-12,148.85,150.0,147.275,147.8,112054.0,0.0,1.0,148.85,150.0,147.275,147.8,112054.0
VMM,VMM:UN,BBG000BH2HW4,2018-03-12,12.84,12.84,12.8,12.82,11790.0,0.0,1.0,12.84,12.84,12.8,12.82,11790.0
VMO,VMO:UN,BBG000CT9FQ1,2018-03-12,11.82,11.8237,11.76,11.78,103713.0,0.0,1.0,11.82,11.8237,11.76,11.78,103713.0
VMW,VMW:UN,BBG000BC9BV2,2018-03-12,125.72,127.76,124.76,127.19,3291912.0,0.0,1.0,125.72,127.76,124.76,127.19,3291912.0
VNCE,VNCE:UN,BBG005BPGN66,2018-03-12,8.9,9.0,8.85,9.0,7451.0,0.0,1.0,8.9,9.0,8.85,9.0,7451.0
VNDA,VNDA:UW,BBG000HT5S55,2018-03-12,19.8,19.95,19.6,19.95,386758.0,0.0,1.0,19.8,19.95,19.6,19.95,386758.0
VNET,VNET:UW,BBG001M4BC14,2018-03-12,8.24,8.5621,8.22,8.28,322615.0,0.0,1.0,8.24,8.5621,8.22,8.28,322615.0
VNM,VNM:UN,BBG000NWYNS5,2018-03-12,18.92,18.95,18.8,18.9,331201.0,0.0,1.0,18.92,18.95,18.8,18.9,331201.0
VNO,VNO:UN,BBG000BWHH82,2018-03-12,68.09,68.89,67.92,68.36,2124345.0,0.0,1.0,68.09,68.89,67.92,68.36,2124345.0
VNO$K,VNO$K:UN,,2018-03-12,25.39,25.459,25.34,25.42,6641.0,0.0,1.0,25.39,25.459,25.34,25.42,6641.0
VNO$L,VNO$L:UN,,2018-03-12,24.7185,24.7185,24.56,24.61,8747.0,0.0,1.0,24.7185,24.7185,24.56,24.61,8747.0
VNOM,VNOM:UW,BBG006G57Y23,2018-03-12,22.8,23.15,22.47,22.65,240547.0,0.0,1.0,22.8,23.15,22.47,22.65,240547.0
VNQ,VNQ:UN,BBG000Q89PB6,2018-03-12,75.63,76.09,75.38,75.91,6661415.0,0.0,1.0,75.63,76.09,75.38,75.91,6661415.0
VNQI,VNQI:UW,BBG001877Z62,2018-03-12,60.63,60.92,60.5101,60.83,1118599.0,0.0,1.0,60.63,60.92,60.5101,60.83,1118599.0
VNRX,VNRX:UN,BBG000BQWGB6,2018-03-12,2.41,2.41,2.26,2.31,301203.0,0.0,1.0,2.41,2.41,2.26,2.31,301203.0
VO,VO:UN,BBG000HX7CC1,2018-03-12,161.24,161.41,160.57,160.93,215420.0,0.0,1.0,161.24,161.41,160.57,160.93,215420.0
VOC,VOC:UN,BBG001CSBC03,2018-03-12,4.87,4.889,4.75,4.751,22047.0,0.0,1.0,4.87,4.889,4.75,4.751,22047.0
VOD,VOD:UW,BBG000C4RM45,2018-03-12,29.01,29.1,28.92,29.04,1742792.0,0.0,1.0,29.01,29.1,28.92,29.04,1742792.0
VOE,VOE:UN,BBG000Q1ZW36,2018-03-12,114.1,114.339,113.5707,113.76,181537.0,0.0,1.0,114.1,114.339,113.5707,113.76,181537.0
VONE,VONE:UW,BBG0016NBCH3,2018-03-12,128.14,128.3,127.785,128.06,28788.0,0.0,1.0,128.14,128.3,127.785,128.06,28788.0
VONG,VONG:UW,BBG0016LBVG6,2018-03-12,148.77,148.91,148.12,148.39,33546.0,0.0,1.0,148.77,148.91,148.12,148.39,33546.0
VONV,VONV:UW,BBG0016LBYN2,2018-03-12,110.06,110.3899,109.74,109.87,22933.0,0.0,1.0,110.06,110.3899,109.74,109.87,22933.0
VOO,VOO:UN,BBG0015VYNZ7,2018-03-12,256.64,257.25,255.583,256.0,2027151.0,0.0,1.0,256.64,257.25,255.583,256.0,2027151.0
VOOG,VOOG:UN,BBG0015VYPS0,2018-03-12,148.57,148.88,148.011,148.21,81711.0,0.0,1.0,148.57,148.88,148.011,148.21,81711.0
VOOV,VOOV:UN,BBG0015VYQL5,2018-03-12,110.66,110.93,110.22,110.58,12734.0,0.0,1.0,110.66,110.93,110.22,110.58,12734.0
VOT,VOT:UN,BBG000Q1ZDF5,2018-03-12,135.9,136.0995,135.451,135.8,87695.0,0.0,1.0,135.9,136.0995,135.451,135.8,87695.0
VOX,VOX:UN,BBG000HTJYG5,2018-03-12,89.78,89.84,88.6279,89.07,67348.0,0.0,1.0,89.78,89.84,88.6279,89.07,67348.0
VOXX,VOXX:UW,BBG000H855C3,2018-03-12,5.85,5.9,5.65,5.7,83130.0,0.0,1.0,5.85,5.9,5.65,5.7,83130.0
VOYA,VOYA:UN,BBG003MCYRP8,2018-03-12,53.18,54.22,52.97,53.97,3067656.0,0.0,1.0,53.18,54.22,52.97,53.97,3067656.0
VPG,VPG:UN,BBG000PRQ1H3,2018-03-12,30.35,31.15,29.85,30.95,106469.0,0.0,1.0,30.35,31.15,29.85,30.95,106469.0
VPL,VPL:UN,BBG000HTCK54,2018-03-12,74.04,74.25,73.9,74.05,134027.0,0.0,1.0,74.04,74.25,73.9,74.05,134027.0
VPU,VPU:UN,BBG000HX2ML4,2018-03-12,109.09,109.76,109.09,109.65,100809.0,0.0,1.0,109.09,109.76,109.09,109.65,100809.0
VPV,VPV:UN,BBG000BGJ064,2018-03-12,11.79,11.85,11.79,11.81,52460.0,0.0,1.0,11.79,11.85,11.79,11.81,52460.0
VQT,VQT:UN,BBG0015F6332,2018-03-12,173.46,174.0147,173.41,174.0147,1367.0,0.0,1.0,173.46,174.0147,173.41,174.0147,1367.0
VR,VR:UN,BBG000QS9018,2018-03-12,67.7,67.73,67.67,67.7,273393.0,0.0,1.0,67.7,67.73,67.67,67.7,273393.0
VRA,VRA:UW,BBG0014LY3R3,2018-03-12,10.32,10.37,10.0,10.11,270880.0,0.0,1.0,10.32,10.37,10.0,10.11,270880.0
VRML,VRML:UW,BBG000BTYRL3,2018-03-12,1.44,1.47,1.39,1.41,7733.0,0.0,1.0,1.44,1.47,1.39,1.41,7733.0
VRNS,VRNS:UW,BBG005GQSZ05,2018-03-12,58.6,59.0,58.05,58.65,212615.0,0.0,1.0,58.6,59.0,58.05,58.65,212615.0
VRNT,VRNT:UW,BBG000BCC925,2018-03-12,41.3,41.3,40.5,40.65,423971.0,0.0,1.0,41.3,41.3,40.5,40.65,423971.0
VRP,VRP:UN,BBG006F9S8H4,2018-03-12,25.34,25.35,25.26,25.27,266292.0,0.0,1.0,25.34,25.35,25.26,25.27,266292.0
VRS,VRS:UN,BBG00DBPG7M6,2018-03-12,17.5,17.61,16.84,17.25,899832.0,0.0,1.0,17.5,17.61,16.84,17.25,899832.0
VRSK,VRSK:UW,BBG000BCZX09,2018-03-12,105.82,106.07,104.68,104.86,632992.0,0.0,1.0,105.82,106.07,104.68,104.86,632992.0
VRSN,VRSN:UW,BBG000BGKTY8,2018-03-12,120.72,120.99,119.835,120.24,925201.0,0.0,1.0,120.72,120.99,119.835,120.24,925201.0
VRTS,VRTS:UW,BBG000DMH276,2018-03-12,134.15,135.9,132.05,134.3,61745.0,0.0,1.0,134.15,135.9,132.05,134.3,61745.0
VRTU,VRTU:UW,BBG000QCGHM5,2018-03-12,50.16,50.74,50.05,50.48,137708.0,0.0,1.0,50.16,50.74,50.05,50.48,137708.0
VRTV,VRTV:UN,BBG005XZHRG9,2018-03-12,37.25,37.75,36.0,36.85,102020.0,0.0,1.0,37.25,37.75,36.0,36.85,102020.0
VRTX,VRTX:UW,BBG000C1SD31,2018-03-12,176.5,178.15,174.8,177.13,1252708.0,0.0,1.0,176.5,178.15,174.8,177.13,1252708.0
VRX,VRX:UN,BBG000DLFNQ3,2018-03-12,15.4,15.9073,15.4,15.79,8358985.0,0.0,1.0,15.4,15.9073,15.4,15.79,8358985.0
VSAR,VSAR:UW,BBG00642DT09,2018-03-12,1.9,1.9051,1.8,1.825,314468.0,0.0,1.0,1.9,1.9051,1.8,1.825,314468.0
VSAT,VSAT:UW,BBG000HHNV27,2018-03-12,74.09,75.62,72.54,75.46,276072.0,0.0,1.0,74.09,75.62,72.54,75.46,276072.0
VSEC,VSEC:UW,BBG000BWK7G1,2018-03-12,50.77,51.265,49.8382,50.66,34525.0,0.0,1.0,50.77,51.265,49.8382,50.66,34525.0
VSH,VSH:UN,BBG000BWKCJ7,2018-03-12,20.05,20.2,19.9,20.15,1007966.0,0.0,1.0,20.05,20.2,19.9,20.15,1007966.0
VSI,VSI:UN,BBG000C4M798,2018-03-12,4.5,4.6,4.3,4.55,618367.0,0.0,1.0,4.5,4.6,4.3,4.55,618367.0
VSLR,VSLR:UN,BBG0071KZT88,2018-03-12,3.25,3.25,3.2,3.25,397558.0,0.0,1.0,3.25,3.25,3.2,3.25,397558.0
VSS,VSS:UN,BBG000D6S0N5,2018-03-12,120.84,121.12,120.6785,120.95,117813.0,0.0,1.0,120.84,121.12,120.6785,120.95,117813.0
VSTM,VSTM:UW,BBG0027NK2J0,2018-03-12,3.45,3.64,3.45,3.55,794977.0,0.0,1.0,3.45,3.64,3.45,3.55,794977.0
VSTO,VSTO:UN,BBG006F8QZQ8,2018-03-12,15.92,16.28,15.75,16.01,850359.0,0.0,1.0,15.92,16.28,15.75,16.01,850359.0
VT,VT:UN,BBG000GM5KH5,2018-03-12,76.62,76.849,76.43,76.58,1698091.0,0.0,1.0,76.62,76.849,76.43,76.58,1698091.0
VTA,VTA:UN,BBG000RKS139,2018-03-12,11.75,11.761,11.725,11.74,116760.0,0.0,1.0,11.75,11.761,11.725,11.74,116760.0
VTHR,VTHR:UW,BBG0016N8GZ8,2018-03-12,128.1,128.319,127.7,127.85,4113.0,0.0,1.0,128.1,128.319,127.7,127.85,4113.0
VTI,VTI:UN,BBG000HRBDF4,2018-03-12,143.49,143.85,142.9586,143.22,1998678.0,0.0,1.0,143.49,143.85,142.9586,143.22,1998678.0
VTIP,VTIP:UW,BBG003H12X70,2018-03-12,48.74,48.7618,48.7001,48.75,342171.0,0.0,1.0,48.74,48.7618,48.7001,48.75,342171.0
VTL,VTL:UW,BBG005DPF9P5,2018-03-12,5.85,5.9,5.6,5.8,93398.0,0.0,1.0,5.85,5.9,5.6,5.8,93398.0
VTN,VTN:UN,BBG000BDCHF1,2018-03-12,13.04,13.08,13.0,13.02,58423.0,0.0,1.0,13.04,13.08,13.0,13.02,58423.0
VTNR,VTNR:UW,,2018-03-12,0.9797,1.03,0.97,1.03,32935.0,0.0,1.0,0.9797,1.03,0.97,1.03,32935.0
VTR,VTR:UN,BBG000FRVM00,2018-03-12,49.61,50.5,49.56,50.38,4058889.0,0.0,1.0,49.61,50.5,49.56,50.38,4058889.0
VTRB,VTRB:UN,,2018-03-12,25.05,25.148,24.95,24.99,11166.0,0.0,1.0,25.05,25.148,24.95,24.99,11166.0
VTV,VTV:UN,BBG000HWV504,2018-03-12,108.8,109.0833,108.23,108.41,920205.0,0.0,1.0,108.8,109.0833,108.23,108.41,920205.0
VTVT,VTVT:UW,BBG009DTB6Q8,2018-03-12,6.42,7.21,6.3,6.85,190979.0,0.0,1.0,6.42,7.21,6.3,6.85,190979.0
VTWG,VTWG:UW,BBG0016LDNP2,2018-03-12,145.81,145.877,145.0954,145.5276,6817.0,0.0,1.0,145.81,145.877,145.0954,145.5276,6817.0
VTWO,VTWO:UW,BBG0016LDMC8,2018-03-12,127.84,128.08,127.3405,127.75,30399.0,0.0,1.0,127.84,128.08,127.3405,127.75,30399.0
VTWV,VTWV:UW,BBG0016N87K4,2018-03-12,110.2,110.62,110.0508,110.5,2791.0,0.0,1.0,110.2,110.62,110.0508,110.5,2791.0
VUG,VUG:UN,BBG000HT2H89,2018-03-12,151.18,151.5999,150.8,151.11,1098899.0,0.0,1.0,151.18,151.5999,150.8,151.11,1098899.0
VUSE,VUSE:UW,BBG005VLWTM4,2018-03-12,33.88,34.03,33.88,33.92,8795.0,0.0,1.0,33.88,34.03,33.88,33.92,8795.0
VUZI,VUZI:UW,,2018-03-12,8.65,9.15,8.5,8.65,697151.0,0.0,1.0,8.65,9.15,8.5,8.65,697151.0
VV,VV:UN,BBG000HSZBY9,2018-03-12,128.44,128.749,127.98,128.12,169839.0,0.0,1.0,128.44,128.749,127.98,128.12,169839.0
VVC,VVC:UN,BBG000BFJV40,2018-03-12,60.81,61.18,60.32,60.85,282949.0,0.0,1.0,60.81,61.18,60.32,60.85,282949.0
VVI,VVI:UN,BBG000D79FZ8,2018-03-12,55.25,55.25,54.25,54.6,95623.0,0.0,1.0,55.25,55.25,54.25,54.6,95623.0
VVR,VVR:UN,BBG000BS6785,2018-03-12,4.45,4.46,4.43,4.43,364528.0,0.0,1.0,4.45,4.46,4.43,4.43,364528.0
VVUS,VVUS:UW,BBG000BH94K9,2018-03-12,0.48,0.599,0.4701,0.5876,2932046.0,0.0,1.0,0.48,0.599,0.4701,0.5876,2932046.0
VWO,VWO:UN,BBG000HT8D55,2018-03-12,48.52,48.69,48.344,48.6,7910027.0,0.0,1.0,48.52,48.69,48.344,48.6,7910027.0
VWOB,VWOB:UW,BBG004N1LXZ9,2018-03-12,78.07,78.1615,78.0101,78.11,43988.0,0.0,1.0,78.07,78.1615,78.0101,78.11,43988.0
VXF,VXF:UN,BBG000LNZ7D7,2018-03-12,116.73,117.0499,116.34,116.73,253442.0,0.0,1.0,116.73,117.0499,116.34,116.73,253442.0
VXUS,VXUS:UW,BBG001F8JPK5,2018-03-12,57.82,57.94,57.67,57.84,662365.0,0.0,1.0,57.82,57.94,57.67,57.84,662365.0
VXX,VXX:UN,BBG000L9NQD9,2018-03-12,39.0,40.29,38.62,39.88,25704807.0,0.0,1.0,39.0,40.29,38.62,39.88,25704807.0
VXZ,VXZ:UN,BBG000L9P794,2018-03-12,19.91,20.29,19.84,20.26,252581.0,0.0,1.0,19.91,20.29,19.84,20.26,252581.0
VYM,VYM:UN,BBG000QBYYJ4,2018-03-12,87.0,87.2,86.4864,86.64,832974.0,0.0,1.0,87.0,87.2,86.4864,86.64,832974.0
VZ,VZ:UN,BBG000HS79Q4,2018-03-12,49.03,49.26,48.67,48.8,12416230.0,0.0,1.0,49.03,49.26,48.67,48.8,12416230.0
VZA,VZA:UN,,2018-03-12,26.22,26.27,26.11,26.27,42999.0,0.0,1.0,26.22,26.27,26.11,26.27,42999.0
W,W:UN,BBG006Z593Q2,2018-03-12,86.5,87.75,84.89,85.0,1271323.0,0.0,1.0,86.5,87.75,84.89,85.0,1271323.0
WAB,WAB:UN,BBG000BDDBD5,2018-03-12,83.92,84.285,82.79,82.89,694745.0,0.0,1.0,83.92,84.285,82.79,82.89,694745.0
WABC,WABC:UW,BBG000DD6018,2018-03-12,60.0,60.56,59.315,60.3,129144.0,0.0,1.0,60.0,60.56,59.315,60.3,129144.0
WAFD,WAFD:UW,BBG000BWR541,2018-03-12,35.9,36.1,35.75,36.05,384238.0,0.0,1.0,35.9,36.1,35.75,36.05,384238.0
WAGE,WAGE:UN,BBG001NMDTY8,2018-03-12,49.1,49.8,49.0,49.05,454212.0,0.0,1.0,49.1,49.8,49.0,49.05,454212.0
WAIR,WAIR:UN,BBG001MB3DB4,2018-03-12,9.85,9.85,9.3,9.4,783455.0,0.0,1.0,9.85,9.85,9.3,9.4,783455.0
WAL,WAL:UN,BBG000Q1KHQ0,2018-03-12,62.21,62.46,61.68,61.9,465297.0,0.0,1.0,62.21,62.46,61.68,61.9,465297.0
WASH,WASH:UW,BBG000BWM9P5,2018-03-12,55.9,56.575,55.7,56.35,53990.0,0.0,1.0,55.9,56.575,55.7,56.35,53990.0
WAT,WAT:UN,BBG000FQRY65,2018-03-12,212.9,213.57,211.53,212.87,333153.0,0.0,1.0,212.9,213.57,211.53,212.87,333153.0
WATT,WATT:UW,BBG005XNV9W2,2018-03-12,22.12,22.38,21.5604,21.8,878491.0,0.0,1.0,22.12,22.38,21.5604,21.8,878491.0
WB,WB:UW,BBG0065XPHJ3,2018-03-12,138.22,138.4029,129.79,130.68,2531258.0,0.0,1.0,138.22,138.4029,129.79,130.68,2531258.0
WBA,WBA:UW,BBG000BWLX00,2018-03-12,70.65,71.18,69.95,70.15,4733949.0,0.0,1.0,70.65,71.18,69.95,70.15,4733949.0
WBAI,WBAI:UN,BBG005GRZWP5,2018-03-12,20.5,20.8,19.85,19.99,239283.0,0.0,1.0,20.5,20.8,19.85,19.99,239283.0
WBC,WBC:UN,BBG000BB6PG3,2018-03-12,142.83,143.11,140.26,140.32,276205.0,0.0,1.0,142.83,143.11,140.26,140.32,276205.0
WBIA,WBIA:UN,BBG0070N8HK5,2018-03-12,25.42,25.4201,25.34,25.41,12674.0,0.0,1.0,25.42,25.4201,25.34,25.41,12674.0
WBIB,WBIB:UN,BBG007186VN5,2018-03-12,25.8901,25.92,25.846,25.846,6885.0,0.0,1.0,25.8901,25.92,25.846,25.846,6885.0
WBIC,WBIC:UN,BBG007188PT0,2018-03-12,22.3199,22.3199,22.2596,22.2596,8247.0,0.0,1.0,22.3199,22.3199,22.2596,22.2596,8247.0
WBID,WBID:UN,BBG0071CH169,2018-03-12,24.6601,24.6755,24.5992,24.64,6883.0,0.0,1.0,24.6601,24.6755,24.5992,24.64,6883.0
WBIE,WBIE:UN,BBG00719S7S7,2018-03-12,27.28,27.2801,27.18,27.26,15591.0,0.0,1.0,27.28,27.2801,27.18,27.26,15591.0
WBIF,WBIF:UN,BBG007185FT5,2018-03-12,29.65,29.65,29.536,29.536,8572.0,0.0,1.0,29.65,29.65,29.536,29.536,8572.0
WBIG,WBIG:UN,BBG007186TK3,2018-03-12,26.85,26.85,26.5975,26.5983,14820.0,0.0,1.0,26.85,26.85,26.5975,26.5983,14820.0
WBIH,WBIH:UN,BBG007189NS5,2018-03-12,24.8,24.8,24.745,24.76,62471.0,0.0,1.0,24.8,24.8,24.745,24.76,62471.0
WBII,WBII:UN,BBG007188XL1,2018-03-12,24.57,24.6,24.55,24.5702,24980.0,0.0,1.0,24.57,24.6,24.55,24.5702,24980.0
WBIL,WBIL:UN,BBG007187K94,2018-03-12,27.8801,27.8801,27.776,27.776,8403.0,0.0,1.0,27.8801,27.8801,27.776,27.776,8403.0
WBK,WBK:UN,BBG000BZZK51,2018-03-12,23.79,23.82,23.6,23.67,517129.0,0.0,1.0,23.79,23.82,23.6,23.67,517129.0
WBS,WBS:UN,BBG000BWMZ04,2018-03-12,57.29,57.93,56.84,57.77,588750.0,0.0,1.0,57.29,57.93,56.84,57.77,588750.0
WCC,WCC:UN,BBG000D0FQ55,2018-03-12,64.1,64.5,63.45,63.7,199580.0,0.0,1.0,64.1,64.5,63.45,63.7,199580.0
WCG,WCG:UN,BBG000CLVNV0,2018-03-12,195.39,195.66,193.16,193.72,265085.0,0.0,1.0,195.39,195.66,193.16,193.72,265085.0
WCN,WCN:UN,BBG000FLJ2N6,2018-03-12,73.75,74.28,73.5,73.78,549014.0,0.0,1.0,73.75,74.28,73.5,73.78,549014.0
WD,WD:UN,BBG0014GYCF7,2018-03-12,52.4,52.4,51.78,52.02,148556.0,0.0,1.0,52.4,52.4,51.78,52.02,148556.0
WDAY,WDAY:UW,BBG003BW0FC3,2018-03-12,137.4,139.5,137.17,139.07,1246090.0,0.0,1.0,137.4,139.5,137.17,139.07,1246090.0
WDC,WDC:UW,BBG000BWNQ67,2018-03-12,100.0,103.1099,99.76,102.86,5748427.0,0.0,1.0,100.0,103.1099,99.76,102.86,5748427.0
WDFC,WDFC:UW,BBG000BWP4F4,2018-03-12,131.9,133.0,131.2,131.8,55717.0,0.0,1.0,131.9,133.0,131.2,131.8,55717.0
WDIV,WDIV:UN,BBG004MKB241,2018-03-12,69.94,70.1,69.79,69.9611,6480.0,0.0,1.0,69.94,70.1,69.79,69.9611,6480.0
WDR,WDR:UN,BBG000BD6WF5,2018-03-12,20.59,20.77,19.83,20.07,2330115.0,0.0,1.0,20.59,20.77,19.83,20.07,2330115.0
WTMF,WTMF:UN,BBG001CSJZC1,2018-03-12,39.47,39.59,39.46,39.52,12679.0,0.0,1.0,39.47,39.59,39.46,39.52,12679.0
WEA,WEA:UN,BBG000BPYFZ2,2018-03-12,13.0,13.03,12.96,12.96,37477.0,0.0,1.0,13.0,13.03,12.96,12.96,37477.0
WEAT,WEAT:UN,BBG0022QWYC2,2018-03-12,6.59,6.71,6.58,6.68,216243.0,0.0,1.0,6.59,6.71,6.58,6.68,216243.0
WEBK,WEBK:UW,BBG002293X16,2018-03-12,28.9,28.9,28.75,28.75,301.0,0.0,1.0,28.9,28.9,28.75,28.75,301.0
WEC,WEC:UN,BBG000BWP918,2018-03-12,60.64,61.27,60.49,60.89,2144990.0,0.0,1.0,60.64,61.27,60.49,60.89,2144990.0
WEN,WEN:UW,BBG000D54L11,2018-03-12,17.46,17.65,17.29,17.35,3789809.0,0.0,1.0,17.46,17.65,17.29,17.35,3789809.0
WERN,WERN:UW,BBG000BWQ0P0,2018-03-12,39.0,39.3,38.8,38.95,638397.0,0.0,1.0,39.0,39.3,38.8,38.95,638397.0
WES,WES:UN,BBG000TKDYT3,2018-03-12,46.25,47.32,46.21,47.21,500728.0,0.0,1.0,46.25,47.32,46.21,47.21,500728.0
WETF,WETF:UW,BBG000KLG930,2018-03-12,10.0,10.13,9.85,9.91,1357661.0,0.0,1.0,10.0,10.13,9.85,9.91,1357661.0
WEX,WEX:UN,BBG000BVZRD6,2018-03-12,159.66,161.06,158.85,159.52,222665.0,0.0,1.0,159.66,161.06,158.85,159.52,222665.0
WEYS,WEYS:UW,BBG000BWQD81,2018-03-12,33.12,33.525,32.445,32.62,17750.0,0.0,1.0,33.12,33.525,32.445,32.62,17750.0
WF,WF:UN,BBG007HWGVL6,2018-03-12,45.13,45.97,45.13,45.97,9354.0,0.0,1.0,45.13,45.97,45.13,45.97,9354.0
WFC,WFC:UN,BBG000BWQHB8,2018-03-12,58.27,58.56,57.96,58.02,12268932.0,0.0,1.0,58.27,58.56,57.96,58.02,12268932.0
WFC$J,WFC$J:UN,,2018-03-12,25.75,25.78,25.73,25.75,105808.0,0.0,1.0,25.75,25.78,25.73,25.75,105808.0
WFC$L,WFC$L:UN,,2018-03-12,1291.97,1291.97,1272.01,1288.0,4239.0,0.0,1.0,1291.97,1291.97,1272.01,1288.0,4239.0
WFC$N,WFC$N:UN,,2018-03-12,24.47,24.49,24.405,24.49,13783.0,0.0,1.0,24.47,24.49,24.405,24.49,13783.0
WFC$O,WFC$O:UN,,2018-03-12,24.45,24.47,24.3986,24.46,21069.0,0.0,1.0,24.45,24.47,24.3986,24.46,21069.0
WFC$P,WFC$P:UN,,2018-03-12,24.54,24.56,24.4601,24.51,17402.0,0.0,1.0,24.54,24.56,24.4601,24.51,17402.0
WFC$Q,WFC$Q:UN,,2018-03-12,26.7,26.7,26.53,26.55,51785.0,0.0,1.0,26.7,26.7,26.53,26.55,51785.0
WFC$R,WFC$R:UN,,2018-03-12,27.82,27.82,27.66,27.7,53790.0,0.0,1.0,27.82,27.82,27.66,27.7,53790.0
WFC$T,WFC$T:UN,,2018-03-12,25.6,25.61,25.5365,25.6,20923.0,0.0,1.0,25.6,25.61,25.5365,25.6,20923.0
WFC.W,WFC.W:UN,,2018-03-12,25.2,25.3,24.92,25.125,26299.0,0.0,1.0,25.2,25.3,24.92,25.125,26299.0
WFE$A,WFE$A:UN,,2018-03-12,26.21,26.74,26.1982,26.54,53878.0,0.0,1.0,26.21,26.74,26.1982,26.54,53878.0
WFT,WFT:UN,BBG000DY91M4,2018-03-12,2.64,2.73,2.63,2.67,10213321.0,0.0,1.0,2.64,2.73,2.63,2.67,10213321.0
WG,WG:UN,BBG000G0SZB1,2018-03-12,0.88,0.93,0.88,0.915,168083.0,0.0,1.0,0.88,0.93,0.88,0.915,168083.0
WGL,WGL:UN,BBG000BWRRN2,2018-03-12,82.75,83.44,82.1,83.39,151462.0,0.0,1.0,82.75,83.44,82.1,83.39,151462.0
WGO,WGO:UN,BBG000BWS4Z9,2018-03-12,44.55,45.0,43.55,44.1,380463.0,0.0,1.0,44.55,45.0,43.55,44.1,380463.0
WGP,WGP:UN,BBG003M3V276,2018-03-12,35.34,36.19,35.18,36.11,182785.0,0.0,1.0,35.34,36.19,35.18,36.11,182785.0
WHF,WHF:UW,BBG003NZV657,2018-03-12,12.78,13.21,12.78,13.12,57130.0,0.0,1.0,12.78,13.21,12.78,13.12,57130.0
WHG,WHG:UN,BBG000F4X9B6,2018-03-12,55.53,56.66,55.26,56.09,63440.0,0.0,1.0,55.53,56.66,55.26,56.09,63440.0
WHLM,WHLM:UW,,2018-03-12,6.0,6.29,6.0,6.07,4860.0,0.0,1.0,6.0,6.29,6.0,6.07,4860.0
WHLR,WHLR:UW,BBG0025F8BN8,2018-03-12,4.15,4.4,4.13,4.24,129377.0,0.0,1.0,4.15,4.4,4.13,4.24,129377.0
WHLRP,WHLRP:UW,,2018-03-12,14.11,14.11,13.65,13.95,2905.0,0.0,1.0,14.11,14.11,13.65,13.95,2905.0
