RESULT_COUNT: 32548,PAGE_SIZE: 10000,CURRENT_PAGE: 3,TOTAL_PAGES: 4,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE,CURRENCY
SCGEF,,BBG000BDSC56,,SCGEF:US,Shougang Concord International Enterprises Co. Ltd.,Equity,Ordinary Shares,,,USD
SCGGF,,BBG000BYD7K0,BBG000BYD7K0,SCGGF:US,Shougang Concord Grand (Group) Ltd.,Equity,Ordinary Shares,,,USD
SCGLF,,BBG000C11VL0,BBG000C11VL0,SCGLF:US,Societe Generale S.A.,Equity,Ordinary Shares,,,USD
SCGLY,,BBG000BKVX05,BBG000BKVX05,SCGLY:US,Societe Generale S.A.,Equity,ADR,,,USD
SCGp.CL,SCGp.CL:UN,BBG0001JLRX7,,SCGp.CL:US,South Carolina Electric & Gas Company,Pfd,5% PRF PERPETUAL USD 50,NYSE,,USD
SCGUF,,BBG005PXNQB3,BBG005PXNQB3,SCGUF:US,Shore Capital Group Limited,Equity,Ordinary Shares,,,USD
SCGY,,BBG000J6Y2X7,BBG000J6Y2X7,SCGY:US,Scientific Energy,Equity,Ordinary Shares,,,USD
SCHA,SCHA:UP,BBG000PS0HY5,BBG000PS0FX0,SCHA:US,CSIM Schwab U.S. Small-Cap ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCHB,SCHB:UP,BBG000PRZWH5,BBG000PRZSP5,SCHB:US,CSIM Schwab U.S. Broad Market ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCHC,SCHC:UP,BBG000Q5Q2P9,BBG000Q5PVN8,SCHC:US,CSIM Schwab International Small-Cap Equity ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCHD,SCHD:UP,BBG0025RWL17,BBG0025RWKW5,SCHD:US,CSIM Schwab US Dividend Equity ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCHE,SCHE:UP,BBG000Q5QHN8,BBG000Q5QG14,SCHE:US,CSIM Schwab Emerging Markets Equity ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCHF,SCHF:UP,BBG000PS0WK7,BBG000PS0RP3,SCHF:US,CSIM Schwab International Equity ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCHG,SCHG:UP,BBG000Q0CVB6,BBG000Q0CS41,SCHG:US,CSIM Schwab U.S. Large-Cap Growth ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCHH,SCHH:UP,BBG001CSKX43,BBG001CSKWZ1,SCHH:US,CSIM Schwab U.S. REIT ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCHK,SCHK:UP,BBG00HXSKXG2,BBG00HXSKXB7,SCHK:US,Schwab 1000 Index ETF,Equity,Exchange Traded Fund,NYSE,2017-12-27,USD
SCHK,SCHK:UW,BBG000BVVSF6,BBG000BVVHH8,SCHK:US,Sirona Dental Systems Inc,Equity,Ordinary Shares,NASDAQ,,USD
SCHL,SCHL:UW,BBG000BSDVZ4,BBG000BSDM66,SCHL:US,Scholastic Corp.,Equity,Ordinary Shares,NASDAQ,2018-08-30,USD
SCHM,SCHM:UP,BBG001CSJ5S0,BBG001CSJ5M6,SCHM:US,CSIM Schwab U.S. Mid-Cap ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCHN,SCHN:UW,BBG000BL1L48,BBG000BL18V7,SCHN:US,"Schnitzer Steel Industries, Inc.",Equity,Ordinary Shares - Class A,NASDAQ,2018-08-10,USD
SCHO,SCHO:UP,BBG000BGNV43,BBG000BGNS77,SCHO:US,CSIM Schwab Short-Term U.S. Treasury ETF,Equity,Exchange Traded Fund,NYSE,2018-06-01,USD
SCHP,SCHP:UP,BBG000BGNCH1,BBG000BGN6P5,SCHP:US,CSIM Schwab U.S. Tips ETF,Equity,Exchange Traded Fund,NYSE,2018-06-01,USD
SCHR,SCHR:UP,BBG000BGPBB7,BBG000BGP762,SCHR:US,CSIM Schwab Intermediate-Term U.S. Treasury ETF,Equity,Exchange Traded Fund,NYSE,2018-06-01,USD
SCHS,SCHS:UW,BBG000BCX1Q3,BBG000BCWSF7,SCHS:US,"School Specialty, Inc.",,Ordinary Shares,NASDAQ,,USD
SCHS,,BBG000TF9B55,BBG000TF9B55,SCHS:US,SmartChase Corp,Equity,Ordinary Shares,,,USD
SCHV,SCHV:UP,BBG000Q0D746,BBG000Q0D5X8,SCHV:US,CSIM Schwab U.S. Large-Cap Value ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCHW,SCHW:UN,BBG000BSM368,BBG000BSLZY7,SCHW:US,Charles Schwab Corp.,Equity,Ordinary Shares,NYSE,2018-08-09,USD
SCHW4418384,,BBG00F31ZBQ9,,SCHW4418384:US,Charles Schwab Corp.,Corp,FXDFR PRF PERPETUAL USD 1000,,,USD
SCHW4558760,,BBG00J2K2FL2,,SCHW4558760:US,Charles Schwab Corp.,Corp,FXDFR PRF PERPETUAL USD 1000 - Frst Pay Dt 01/06/18,,,USD
SCHW.AB,,BBG00000K8T7,,SCHW.AB:US,Schwab Capital Trust I,Corp,FXDFR PFS REDEEM 15/11/2067 USD 1000,,,USD
SCHW.AE,,BBG002G0CQJ6,,SCHW.AE:US,Charles Schwab Corp.,Corp,FXDFR PRF PERPETUAL USD 1000 - Ser A,,,USD
SCHWpB.CL,SCHWpB.CL:UN,BBG0032L1LY9,,SCHWpB.CL:US,Charles Schwab Corp.,Pfd,6% PRF PERPETUAL USD 25 - Dep sh 1/40th Ser B,NYSE,,USD
SCHWpC,SCHWpC:UN,BBG009PWMCD7,,SCHWpC:US,Charles Schwab Corp.,Pfd,6% PRF PERPETUAL USD 25 - Dep sh 1/40th Ser C,NYSE,,USD
SCHWpD,SCHWpD:UN,BBG00CCKJGS9,,SCHWpD:US,Charles Schwab Corp.,Pfd,5.95% PRF PERPETUAL USD 25 - Ser D 1/40th Int,NYSE,,USD
SCHX,SCHX:UP,BBG000PS0777,BBG000PS05G1,SCHX:US,CSIM Schwab U.S. Large-Cap ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCHYF,,BBG0039FX637,BBG0039FX637,SCHYF:US,Sands China Ltd,Equity,Ordinary Shares,,,USD
SCHYY,,BBG000QXQ704,BBG000QXQ704,SCHYY:US,Sands China Ltd,Equity,ADR,,,USD
SCHZ,SCHZ:UP,BBG001WBMKW3,BBG001WBMKQ0,SCHZ:US,CSIM Schwab US Aggregate Bond ETF,Equity,Exchange Traded Fund,NYSE,2018-06-01,USD
SCI,SCI:UN,BBG000BTHJB1,BBG000BTHH16,SCI:US,Service Corp. International,Equity,Ordinary Shares,NYSE,2018-06-14,USD
SCIA,,BBG000GQY7J1,BBG000GQY7J1,SCIA:US,SCI Engineered Materials Inc,Equity,Ordinary Shares,,,USD
SCID,SCID:UP,BBG008NVFLN0,BBG008NVFLG8,SCID:US,Global X Scientific Beta Europe ETF,Equity,Exchange Traded Fund,NYSE,2017-12-28,USD
SCIE,,BBG000BMK0Q7,BBG000BMK0Q7,SCIE:US,"Spectrascience, Inc.",Equity,Ordinary Shares,,,USD
SCIF,SCIF:UP,BBG0014XRYL3,BBG0014XRYF0,SCIF:US,VanEck Vectors India Small-Cap Index ETF,Equity,Exchange Traded Fund,NYSE,2017-12-18,USD
SCIJ,SCIJ:UP,BBG008NVGDG5,BBG008NVGD84,SCIJ:US,Global X Scientific Beta Japan ETF,Equity,Exchange Traded Fund,NYSE,2017-12-28,USD
SCIL,SCIL:UW,BBG000C3C327,BBG000C3C167,SCIL:US,Scientific Learning Corp.,,Ordinary Shares,NASDAQ,,USD
SCIN,SCIN:UP,BBG000R585D4,BBG000R583Y6,SCIN:US,Columbia India Small Cap ETF,Equity,Exchange Traded Fund,NYSE,2017-12-15,USD
SCIO,,BBG001BDYRR0,BBG001BDYRR0,SCIO:US,Scio Diamond Technology Corp,Equity,Ordinary Shares,,,USD
SCIPF,,BBG000GT50W7,BBG000GT50W7,SCIPF:US,STATS ChipPAC Ltd.,Equity,Ordinary Shares,,,USD
SCIU,SCIU:UP,BBG008NVF6T7,BBG008NVF6N3,SCIU:US,Global X Scientific Beta US ETF,Equity,Exchange Traded Fund,NYSE,2017-12-28,USD
SCIV,,BBG000BYDB12,BBG000BYDB12,SCIV:US,Savings Bank Circleville,Equity,Ordinary Shares,,,USD
SCIX,SCIX:UW,BBG000GXK747,BBG000GXK747,SCIX:US,Suny Cellular Communication Ltd,Equity,Ordinary Shares,NASDAQ,2016-12-28,USD
SCIX,SCIX:UP,BBG008NVG625,BBG008NVG5W4,SCIX:US,Global X Scientific Beta Asia ex-Japan ETF,Equity,Exchange Traded Fund,NYSE,2017-12-28,USD
SCJ,SCJ:UP,BBG000V1PM79,BBG000V1PKZ2,SCJ:US,BTC iShares MSCI Japan Small-Cap ETF,Equity,Exchange Traded Fund,NYSE,2017-12-19,USD
SCKT,SCKT:UW,BBG000BZMPT8,BBG000BZMKF4,SCKT:US,Socket Mobile Inc,Equity,Ordinary Shares,NASDAQ,,USD
SCL,SCL:UN,BBG000BSMJ63,BBG000BSMFN2,SCL:US,Stepan Co.,Equity,Ordinary Shares,NYSE,2018-08-30,USD
SCLG,,BBG001CN6WH8,BBG001CN6WH8,SCLG:US,Kun De International Holdings Inc,Equity,Ordinary Shares,,,USD
SCLN,SCLN:UW,BBG000CDRP66,BBG000CDP4B9,SCLN:US,"SciClone Pharmaceuticals, Inc.",Equity,Ordinary Shares,NASDAQ,1993-08-09,USD
SCLP,SCLP:UW,BBG0024QGHX2,BBG0024QGHP1,SCLP:US,RIMCO Russell Small Cap Low P/E ETF,,Exchange Traded Fund,NASDAQ,,USD
SCLpR.CL,SCLpR.CL:UN,BBG000004YD5,,SCLpR.CL:US,Stepan Co.,Pfd,PRF PERPETUAL USD 25,NYSE,,USD
SCLRF,,BBG000HH7WJ5,BBG000HH7WJ5,SCLRF:US,Sinclair Pharma Plc,Equity,Ordinary Shares,,,USD
SCM,SCM:UN,BBG003LB3TN3,BBG003LB3TH0,SCM:US,Stellus Capital Investment Corp,Equity,Ordinary Shares,NYSE,2018-08-30,USD
SCMF,SCMF:UW,BBG000CDH1T5,BBG000CDFQ58,SCMF:US,Southern Community Financial Corporation,,Ordinary Shares,NASDAQ,,USD
SCMFO,SCMFO:UW,BBG000007GZ7,,SCMFO:US,Southern Community Capital Trust II,Pfd,7.95% PFS REDEEM 31/12/2033 USD 10,NASDAQ,,USD
SCMI,,BBG000R9HZZ6,,SCMI:US,Smart Comm International Ltd,Equity,Ordinary Shares,,,USD
SCMP,SCMP:UW,BBG000PN61D8,BBG000PN5Y56,SCMP:US,Sucampo Pharmaceuticals Inc,Equity,Ordinary Shares - Class A,NASDAQ,,USD
SCMR,SCMR:UW,BBG000C0XVZ2,BBG000C0XMN5,SCMR:US,Sycamore Networks Inc,,Ordinary Shares,NASDAQ,,USD
SCMWY,SCMWY:UN,BBG000BD0D72,BBG000BD0D72,SCMWY:US,Swisscom AG,Equity,ADR,NYSE,,USD
SCNA,,BBG0027KR3G0,BBG0027KR3G0,SCNA:US,Smart Cannabis Corp,Equity,Ordinary Shares - Class A,,,USD
SCNB,SCNB:UN,BBG000BTM4Q2,BBG000BTM357,SCNB:US,Suffolk Bancorp,Equity,Ordinary Shares,NYSE,2017-02-06,USD
SCND,,BBG000BSNCB1,BBG000BSNCB1,SCND:US,"Scientific Industries, Inc.",Equity,Ordinary Shares,,,USD
SCNG,,BBG000HS3WH7,BBG000HS3WH7,SCNG:US,SC Holdings Corp,Equity,Ordinary Shares,,,USD
SCNI,,BBG000KQ3DQ9,BBG000KQ3DQ9,SCNI:US,Scanner Technologies Corp.,Equity,Ordinary Shares,,,USD
SCNTQ,,BBG000F3TWY7,BBG000F3TWY7,SCNTQ:US,Scient Inc.,Equity,Ordinary Shares,,,USD
SCO,SCO:UP,BBG000CT0XT8,BBG000CSZTC9,SCO:US,ProShares UltraShort Bloomberg Crude Oil,Equity,Exchange Traded Fund,NYSE,2017-01-12,USD
SCOG,SCOG:UW,BBG0024MXVF1,BBG0024MXV70,SCOG:US,RIMCO Russell Small Cap Consistent Growth ETF,,Exchange Traded Fund,NASDAQ,,USD
SCON,SCON:UW,BBG000BH19G1,BBG000BH12X7,SCON:US,Superconductor Technologies Inc.,Equity,Ordinary Shares,NASDAQ,2018-07-24,USD
SCOO,,BBG005GRSFQ9,BBG005GRSFQ9,SCOO:US,"School Specialty, Inc.",Equity,Ordinary Shares,,,USD
SCOR,SCOR:UW,BBG000H8DSV3,BBG000H8CBV1,SCOR:US,Comscore Inc.,Equity,Ordinary Shares,NASDAQ,,USD
SCPAF,,BBG003QKTFT4,BBG003QKTFT4,SCPAF:US,Shopping Centres Australasia Property Group,Equity,Stapled Units,,,USD
SCPE,SCPE:UW,BBG000G1X3J6,BBG000G1X315,SCPE:US,Scope Metals Group Ltd,Equity,Ordinary Shares,NASDAQ,,ILS
SCPE,SCPE:UW,BBG000G1X3J6,BBG000G1X315,SCPE:US,Scope Metals Group Ltd,Equity,,NASDAQ,,USD
SCPH,SCPH:UW,BBG00J299Z45,BBG00J24RT13,SCPH:US,scPharmaceuticals Inc,Equity,Ordinary Shares,NASDAQ,,USD
SCPJ,,BBG000BSNRS0,BBG000BSNRS0,SCPJ:US,Scope Industries,Equity,Ordinary Shares,,,USD
SCPR,SCPR:UP,BBG002MYFKS5,BBG002MYFKM1,SCPR:US,Credit Suisse Nassau Branch,,ZC SP ETN REDEEM 09/02/2032 USD - 22542D522,NYSE,,USD
SCPT,,BBG000JVXDW0,BBG000JVXDW0,SCPT:US,Sports Concepts Inc,Equity,Ordinary Shares,,,USD
SCPV,,BBG000C2V952,BBG000C2V952,SCPV:US,Scrip Advantage Inc.,Equity,Ordinary Shares,,,USD
SCPXY,,BBG000BQNV14,BBG000BQNMS5,SCPXY:US,SCMP Group Ltd.,Equity,ADR,,,USD
SCPZF,,BBG000P09298,BBG000P09298,SCPZF:US,Sprott Resources Corp,Equity,Ordinary Shares,,,USD
SCQ,SCQ:UN,BBG006FD0WW5,,SCQ:US,Stellus Capital Investment Corp,Pfd,6.50% NT REDEEM 30/04/2019 USD 25,NYSE,,USD
SCR,SCR:UN,BBG000Q4LKM0,BBG000Q4LH10,SCR:US,Simcere Pharmaceutical Group,,ADR,NYSE,,USD
SCRC,,BBG002157MV2,BBG002157MV2,SCRC:US,ScripsAmerica Inc,Equity,Ordinary Shares,,,USD
SCRCF,,BBG000BDZP31,,SCRCF:US,Sincere Co. Ltd.,Equity,Ordinary Shares,,,USD
SCRH,,BBG000DCCVP9,BBG000DCCVP9,SCRH:US,Scores Holding Company Inc.,Equity,Ordinary Shares,,,USD
SCRMF,,BBG000LHM4C2,BBG000LHM4C2,SCRMF:US,"Sacre-Coeur Minerals, Ltd.",Equity,Ordinary Shares,,,USD
SCRPF,,BBG000GGW858,BBG000GGW858,SCRPF:US,Sembcorp Industries Ltd,Equity,Ordinary Shares,,,USD
SCRYY,SCRYY:UN,BBG000BLCNG9,BBG000BLCNG9,SCRYY:US,Scor SE,Equity,ADR,NYSE,,USD
SCRZF,,BBG000BFLZK0,,SCRZF:US,Socresources Inc,Equity,Ordinary Shares,,,USD
SCS,SCS:UN,BBG000BLBJ88,BBG000BLBGS2,SCS:US,"Steelcase, Inc.",Equity,Ordinary Shares - Class A,NYSE,2018-06-29,USD
SCSC,SCSC:UW,BBG000BHV1H4,BBG000BHTPZ4,SCSC:US,"Scansource, Inc.",Equity,Ordinary Shares,NASDAQ,2006-06-06,USD
SCSG,,BBG000F3WJ90,BBG000F3WJ90,SCSG:US,SouthCrest Financial Group Inc.,Equity,Ordinary Shares,,,USD
SCSGP,,BBG000003MT5,,SCSGP:US,SouthCrest Financial Group Inc.,Pfd,PRF PERPETUAL USD,,,USD
SCSHF,,BBG000PS0XH9,BBG000PS0XH9,SCSHF:US,Scottish Oriental Smaller Companies,Equity,Ordinary Shares,,,USD
SCSYF,,BBG000DV2D69,BBG000DV2D69,SCSYF:US,SSH Communications Security Oyj,Equity,Ordinary Shares,,,USD
SCT,SCT:UP,BBG0000X01H5,,SCT:US,Bank Of America Corp.,Corp,ZC SP MITT REDEEM 28/03/2014 USD,NYSE,,USD
SCTBF,,BBG000BYDNK5,BBG000BYDNK5,SCTBF:US,Securitas AB,Equity,Ordinary Shares - Class B,,,USD
SCTBY,,BBG000P2TLW4,BBG000P2TLW4,SCTBY:US,Securitas AB,Equity,,,,USD
SCTN,,BBG000CHKLD5,BBG000CHKLD5,SCTN:US,"Schimatic Technologies, Inc.",Equity,Ordinary Shares,,,USD
SCTO,SCTO:UP,BBG007DMLWK5,BBG007DMLWB5,SCTO:US,Global X JPMorgan US Sector Rotator Index ETF,Equity,Exchange Traded Fund,NYSE,2017-12-28,USD
SCTR,SCTR:UW,BBG0024QH3Z0,BBG0024QH3S8,SCTR:US,RIMCO Russell Small Cap Contrarian ETF,,Exchange Traded Fund,NASDAQ,,USD
SCTY,SCTY:UW,BBG003GHG7Z7,BBG001BPFT54,SCTY:US,SolarCity Corp,Equity,Ordinary Shares,NASDAQ,,USD
SCTZ,,BBG000TR3N31,BBG000TR3N31,SCTZ:US,Surface Coatings Inc,Equity,Ordinary Shares,,,USD
SCU,SCU:UN,BBG000003VZ8,,SCU:US,Scana Corp,Pfd,7.70% NT REDEEM 30/01/2065 USD 25,NYSE,2014-10-27,USD
SCUC,,BBG000QNSF97,BBG000QNSF97,SCUC:US,Scrypt Inc,Equity,Ordinary Shares,,,USD
SCUPF,,BBG000R4HYW3,BBG000R4HYW3,SCUPF:US,Second Cup Ltd,Equity,Ordinary Shares,,,USD
SCVL,SCVL:UW,BBG000BF4RG2,BBG000BF4DG3,SCVL:US,"Shoe Carnival, Inc.",Equity,Ordinary Shares,NASDAQ,2018-07-06,USD
SCVM,,BBG000C1RX92,BBG000C1RX92,SCVM:US,Scivanta Medical Corporation,Equity,Ordinary Shares,,,USD
SCVPF,,BBG000BCLWN1,BBG000BCLWG9,SCVPF:US,Siam Cement,Equity,,,,USD
SCVPF,,BBG000BTY292,BBG000BTY292,SCVPF:US,Siam Cement,Equity,Ordinary Shares (Alien Market),,,USD
SCVPY,,BBG00286MWJ8,BBG00286MWJ8,SCVPY:US,The Siam Cement Public Company Limited,Equity,ADR,,,USD
SCVUF,,BBG000BDKPC7,BBG000BDKPC7,SCVUF:US,Siam Cement,Equity,NVDR,,,USD
SCWTF,,BBG000BD95M3,BBG000BD94M6,SCWTF:US,Schweiter Technologies AG,Equity,,,,CHF
SCWX,SCWX:UW,BBG00BL6Z9K8,BBG000BVP714,SCWX:US,SecureWorks Corp,Equity,Ordinary Shares - Class A,NASDAQ,,USD
SCX,SCX:UN,BBG000BSP9R9,BBG000BSP8F4,SCX:US,L.S. Starrett Co.,Equity,Ordinary Shares - Class A,NYSE,2017-12-18,USD
SCXLB,,BBG000CM3ND9,BBG000CM3ND9,SCXLB:US,L.S. Starrett Co.,Equity,Ordinary Shares - Class B,,,USD
SCXN,,BBG000PKRPS2,BBG000PKRPS2,SCXN:US,"Scout Exploration, Inc.",Equity,Ordinary Shares,,,USD
SCYA,,BBG000BJ9RX0,BBG000BJ9RX0,SCYA:US,Security Asset Cap Corp,Equity,Ordinary Shares,,,USD
SCYT,,BBG000BVWG98,BBG000BVWG98,SCYT:US,"Security Bancorp, Inc.",Equity,Ordinary Shares,,,USD
SCYX,SCYX:UW,BBG006373W76,BBG002133YW4,SCYX:US,Scynexis Inc,Equity,Ordinary Shares,NASDAQ,,USD
SCYYF,,BBG000VHXCL1,BBG000VHXCL1,SCYYF:US,Scandium International Mining Corp,Equity,Ordinary Shares,,,USD
SCZ,SCZ:UW,BBG000T1G9H0,BBG000T1G7X6,SCZ:US,BTC iShares MSCI EAFE Small-Cap ETF,Equity,Exchange Traded Fund,NASDAQ,2018-06-19,USD
SCZC,,BBG000MW3JB7,BBG000MW3JB7,SCZC:US,Santa Cruz County Bank,Equity,Ordinary Shares,,,USD
SD,SD:UN,BBG000RKR5X8,BBG000RKR4R8,SD:US,Sandridge Energy Inc,Equity,Ordinary Shares New,NYSE,,USD
SDA,SDA:UP,BBG0000SB996,,SDA:US,Bank Of America Corp.,Corp,ZC SP MITT REDEEM 27/03/2015 USD 10,NYSE,,USD
SDAD,,BBG000BDP0X4,BBG000BDP0X4,SDAD:US,S H Res & Dev Corp,Equity,Ordinary Shares,,,USD
SDAXF,,BBG000GVBMM8,,SDAXF:US,Shidax Corp.,Equity,Ordinary Shares,,,USD
SDBT,SDBT:UW,BBG000RK7X14,BBG000RK7T04,SDBT:US,Soundbite Communications Inc,,Ordinary Shares,NASDAQ,,USD
SDCEF,,BBG000BMTXN9,BBG000BMTWW1,SDCEF:US,Second Chance Properties Ltd,Equity,,,,SGD
SDCF,,BBG000BDPGX9,BBG000BDPGX9,SDCF:US,Sanders Confectionary Products,Equity,Ordinary Shares,,,USD
SDCI,SDCI:UP,BBG00KTNSTH1,BBG00KTNSTC6,SDCI:US,USCF SummerHaven Dynamic Commodity Strategy No K-1 Fund,Equity,Exchange Traded Fund,NYSE,,USD
SDCIF,,BBG000TXFH92,BBG000TXFH10,SDCIF:US,Vicat,Equity,Ordinary Shares,,,USD
SDCJF,,BBG000K654B7,BBG000K654B7,SDCJF:US,Sundance Energy Australia Limited,Equity,Ordinary Shares,,,USD
SDD,SDD:UP,BBG000BG5C36,BBG000BG5979,SDD:US,ProShares UltraShort SmallCap600,Equity,Exchange Traded Fund,NYSE,2014-01-24,USD
SDDFF,,BBG000HLJB45,BBG000HLJ9V0,SDDFF:US,Siderar,Equity,Ordinary Shares,,,USD
SDDKF,,BBG000F22531,BBG000F224H9,SDDKF:US,Standard Life UK Smaller Companies Trust Plc,Equity,,,,GBP
SDDMF,,BBG000CHLY46,BBG000CHLXV8,SDDMF:US,Sociedad Minera El Brocal S.A.,Equity,,,,PEN
SDDXF,,BBG00D3CQLZ8,BBG00D3CQLZ8,SDDXF:US,Sandstorm Gold Ltd,Equity,Warrants (03/11/2020),,,USD
SDE,SDE:UP,BBG0000XS6N7,,SDE:US,Bank Of America Corp.,Corp,ZC SP STAR REDEEM 31/08/2010 USD,NYSE,,USD
SDEM,SDEM:UP,BBG0089CYTZ7,BBG0089CYTT4,SDEM:US,Global X MSCI SuperDividend Emerging Markets ETF,Equity,Exchange Traded Fund,NYSE,2018-06-05,USD
SDEO,,BBG000BXPJ05,BBG000BXPJ05,SDEO:US,Spice Depot Inc,Equity,Ordinary Shares,,,USD
SDEV,,BBG000BB05T9,BBG000BB05T9,SDEV:US,Security Devices International Inc,Equity,Ordinary Shares,,,USD
SDG,SDG:UP,BBG00092RP00,,SDG:US,Morgan Stanley,Corp,ZC SP PPN REDEEM 20/03/2010 USD 10,NYSE,,USD
SDGB,,BBG000JM9HD9,BBG000JM9HD9,SDGB:US,SSNB Inc,Equity,Ordinary Shares,,,USD
SDGCF,,BBG000PG84D5,BBG000PG84D5,SDGCF:US,Sundrug Co Ltd,Equity,Ordinary Shares,,,USD
SDI,SDI:UA,BBG000BPRCF9,BBG000BPRCF9,SDI:US,Standard Diversified Inc,Equity,Ordinary Shares - Class A,AMEX,,USD
SDIPF,,BBG000RLLT24,BBG000RLLT24,SDIPF:US,Sports Direct Intl Plc,Equity,Ordinary Shares,,,USD
SDIR,,BBG000R65J09,BBG000R65J09,SDIR:US,Superdirectories Inc,Equity,Ordinary Shares,,,USD
SDISY,,BBG003P0BM95,BBG003P0BM95,SDISY:US,Sports Direct Intl Plc,Equity,ADR,,,USD
SDIV,SDIV:UP,BBG001QVTV64,BBG001QVTV19,SDIV:US,Global X SuperDividend ETF,Equity,Exchange Traded Fund,NYSE,2018-06-05,USD
SDK,SDK:UP,BBG000R1S0F0,BBG000R1RZJ0,SDK:US,ProShares UltraShort Russell MidCap Growth,,Exchange Traded Fund,NYSE,,USD
SDKLF,,BBG000BDSR35,BBG000BDSQJ0,SDKLF:US,Shinsegae Co,Equity,,,,KRW
SDLJ,,BBG000BMNN39,BBG000BMNN39,SDLJ:US,Scottdale Bank & Trust Co,Equity,Ordinary Shares,,,USD
SDLLF,,BBG000DSMK95,BBG000DSMK95,SDLLF:US,SDL Plc,Equity,Ordinary Shares,,,USD
SDLP,SDLP:UN,BBG003FC3ZB7,BBG003FC3YT1,SDLP:US,Seadrill Partners LLC,Equity,Unit,NYSE,2018-08-15,USD
SDM,SDM:UP,BBG000007V02,,SDM:US,Morgan Stanley,Pfd,ZC SP PPN REDEEM 30/01/2011 USD 10,NYSE,,USD
SDMHF,,BBG000PQB065,BBG000PQB065,SDMHF:US,Sartorius Stedim Biotech S.A.,Equity,Ordinary Shares,,,USD
SDNI,,BBG000GXN227,BBG000GXN227,SDNI:US,Scandia Inc,Equity,Ordinary Shares,,,USD
SDNVY,,BBG000BNRQ72,BBG000BNRQ72,SDNVY:US,"Siderurgica Venezolana, S.A.C.A",Equity,ADR,,,USD
SDOG,SDOG:UP,BBG0035HP6X3,BBG0035HP6R0,SDOG:US,ALPS Sector Dividend Dogs ETF,Equity,Exchange Traded Fund,NYSE,2017-12-21,USD
SDOGI,,BBG000005FC6,,SDOGI:US,San Diego Gas & Electric Co,Pfd,PRF PERPETUAL USD 25,,,USD
SDOGP,,BBG000002G19,,SDOGP:US,San Diego Gas & Electric Co,Pfd,4.60% PRF PERPETUAL USD 20,,,USD
SDON,,BBG000BPMTT2,BBG000BPMTT2,SDON:US,Sandston Corp.,Equity,Ordinary Shares,,,USD
SDOpRA.CL,,BBG000001XN9,,SDOpRA.CL:US,San Diego Gas & Electric Co,Pfd,5% PRF PERPETUAL USD 20,,,USD
SDOpRB.CL,,BBG000001XM0,,SDOpRB.CL:US,San Diego Gas & Electric Co,Pfd,4.50% PRF PERPETUAL USD 20,,,USD
SDOpRC.CL,,BBG000001XL1,,SDOpRC.CL:US,San Diego Gas & Electric Co,Pfd,4.40% PRF PERPETUAL USD 20,,,USD
SDOpRH.CL,,BBG000005L24,,SDOpRH.CL:US,San Diego Gas & Electric Co,Pfd,7.28% PRF PERPETUAL USD 25,,,USD
SDOW,SDOW:UP,BBG000QBCXH2,BBG000QBCTG2,SDOW:US,ProShares UltraPro Short Dow30,Equity,Exchange Traded Fund,NYSE,2017-12-26,USD
SDP,SDP:UP,BBG000QXK540,BBG000QXK1Q5,SDP:US,ProShares UltraShort Utilities,Equity,Exchange Traded Fund,NYSE,2014-11-06,USD
SDPI,SDPI:UA,BBG0069GVLD6,BBG0069GVL73,SDPI:US,Superior Drilling Products Inc,Equity,Ordinary Shares,AMEX,,USD
SDR,SDR:UN,BBG002D4KF88,BBG002D4KF42,SDR:US,SandRidge Mississippian Trust II,Equity,Unit,NYSE,2018-08-09,USD
SDRC,,BBG000BJD0Z2,BBG000BJD0Z2,SDRC:US,Sidney Resources Corp.,Equity,Ordinary Shares,,,USD
SDRDW,,BBG00DZHWBB3,BBG00DZHWBB3,SDRDW:US,Sandridge Energy Inc,Equity,Warrants - Series B (04/10/2022),,,USD
SDRG,,BBG000GR2SB6,BBG000GR2SB6,SDRG:US,Silver Dragon Resources Inc,Equity,Ordinary Shares,,,USD
SDRL,SDRL:UN,BBG000BKQ619,BBG000BKQ3V3,SDRL:US,Seadrill Ltd,Equity,Ordinary Shares,NYSE,2014-09-04,USD
SDRL,SDRL:UN,BBG00LBLD3F7,BBG00LBLD3F7,SDRL:US,Seadrill Limited,Equity,Ordinary Shares,NYSE,,USD
SDRNF,,BBG001YV22S4,BBG001YV22S4,SDRNF:US,Sevan Drilling AS,Equity,Ordinary Shares,,,USD
